yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore,,,,,,,,,
2015,sch,sci,Regular,Piermont,435,Piermont Village School,20895,0,10 - 15,<10,23,69,<10,69,31,NULL,10 , 15,0,69,0,20895,0,0,0
2015,sch,sci,Regular,Piermont,435,Piermont Village School,20895,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20895,0,0,0
2015,sch,sci,Regular,Piermont,435,Piermont Village School,20895,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20895,0,0,0
2015,sch,mat,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,0,675 - 680,31,28,25,16,41,59,NULL,675 , 680,677.5,41,27777.5,20395,677.5,27777.5,41
2015,sch,mat,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,11,675 - 680,31,28,25,16,41,59,2594,675 , 680,0,41,0,20395,0,0,0
2015,sch,rea,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,0,675 - 680,10,20,38,32,70,30,NULL,675 , 680,0,70,0,20395,0,0,0
2015,sch,rea,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,11,675 - 680,10,20,38,32,70,30,2629,675 , 680,0,70,0,20395,0,0,0
2015,sch,sci,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,0,700 - 705,15,40,44,<10,46,54,NULL,700 , 705,0,46,0,20395,0,0,0
2015,sch,sci,Regular,Pinkerton Academy,999,Pinkerton Academy,20395,11,700 - 705,15,40,44,<10,46,54,NULL,700 , 705,0,46,0,20395,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,0,30 - 35,23,47,30,<10,30,70,NULL,30 , 35,32.5,30,975,20205,32.5,975,30
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (Elem),20205,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,0,30 - 35,<10,40,43,10,53,47,NULL,30 , 35,0,53,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (Elem),20205,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,sci,Regular,Pittsburg,437,Pittsburg School (Elem),20205,0,10 - 15,<10,67,25,<10,25,75,NULL,10 , 15,0,25,0,20205,0,0,0
2015,sch,sci,Regular,Pittsburg,437,Pittsburg School (Elem),20205,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,sci,Regular,Pittsburg,437,Pittsburg School (Elem),20205,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20205,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (High),26500,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,mat,Regular,Pittsburg,437,Pittsburg School (High),26500,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (High),26500,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,rea,Regular,Pittsburg,437,Pittsburg School (High),26500,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,sci,Regular,Pittsburg,437,Pittsburg School (High),26500,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,sci,Regular,Pittsburg,437,Pittsburg School (High),26500,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,26500,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Elementary School,26595,0,150 - 155,23,38,25,14,39,61,NULL,150 , 155,152.5,39,5947.5,26595,152.5,5947.5,39
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Elementary School,26595,3,35 - 40,21,29,32,18,50,50,2438,35 , 40,0,50,0,26595,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Elementary School,26595,4,40 - 45,15,48,23,15,38,63,2467,40 , 45,0,38,0,26595,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Elementary School,26595,5,30 - 35,29,35,24,12,35,65,2484,30 , 35,0,35,0,26595,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Elementary School,26595,6,35 - 40,29,39,21,11,32,68,2510,35 , 40,0,32,0,26595,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Elementary School,26595,0,150 - 155,27,27,31,15,46,54,NULL,150 , 155,0,46,0,26595,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Elementary School,26595,3,35 - 40,29,29,26,16,42,58,2407,35 , 40,0,42,0,26595,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Elementary School,26595,4,35 - 40,28,28,21,23,44,56,2460,35 , 40,0,44,0,26595,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Elementary School,26595,5,30 - 35,29,24,38,<10,47,53,2484,30 , 35,0,47,0,26595,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Elementary School,26595,6,35 - 40,23,26,38,13,51,49,2526,35 , 40,0,51,0,26595,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield Elementary School,26595,0,40 - 45,12,41,41,<10,46,54,NULL,40 , 45,0,46,0,26595,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield Elementary School,26595,4,40 - 45,12,41,41,<10,46,54,NULL,40 , 45,0,46,0,26595,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield High School,22500,0,20 - 25,58,21,21,<10,21,79,NULL,20 , 25,22.5,21,472.5,22500,22.5,472.5,21
2015,sch,mat,Regular,Pittsfield,439,Pittsfield High School,22500,11,20 - 25,58,21,21,<10,21,79,2534,20 , 25,0,21,0,22500,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield High School,22500,0,25 - 30,28,28,40,<10,44,56,NULL,25 , 30,0,44,0,22500,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield High School,22500,11,25 - 30,28,28,40,<10,44,56,2555,25 , 30,0,44,0,22500,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield High School,22500,0,25 - 30,42,38,19,<10,19,81,NULL,25 , 30,0,19,0,22500,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield High School,22500,11,25 - 30,42,38,19,<10,19,81,NULL,25 , 30,0,19,0,22500,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Middle School,26550,0,85 - 90,45,29,16,<10,26,74,NULL,85 , 90,87.5,26,2275,26550,87.5,2275,26
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Middle School,26550,7,40 - 45,44,33,<10,14,23,77,2505,40 , 45,0,23,0,26550,0,0,0
2015,sch,mat,Regular,Pittsfield,439,Pittsfield Middle School,26550,8,40 - 45,47,26,23,<10,28,72,2521,40 , 45,0,28,0,26550,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Middle School,26550,0,85 - 90,25,38,32,<10,38,62,NULL,85 , 90,0,38,0,26550,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Middle School,26550,7,40 - 45,28,37,30,<10,35,65,2525,40 , 45,0,35,0,26550,0,0,0
2015,sch,rea,Regular,Pittsfield,439,Pittsfield Middle School,26550,8,40 - 45,21,38,33,<10,40,60,2554,40 , 45,0,40,0,26550,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield Middle School,26550,0,40 - 45,23,63,14,<10,14,86,NULL,40 , 45,0,14,0,26550,0,0,0
2015,sch,sci,Regular,Pittsfield,439,Pittsfield Middle School,26550,8,40 - 45,23,63,14,<10,14,86,NULL,40 , 45,0,14,0,26550,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,0,145 - 150,11,30,32,28,59,41,NULL,145 , 150,147.5,59,8702.5,21375,147.5,8702.5,59
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,3,20 - 25,<10,21,42,29,71,29,2469,20 , 25,0,71,0,21375,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,4,15 - 20,<10,27,33,33,67,33,2505,15 , 20,0,67,0,21375,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,5,25 - 30,11,44,30,15,44,56,2526,25 , 30,0,44,0,21375,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,6,20 - 25,<10,22,39,30,70,30,2568,20 , 25,0,70,0,21375,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,7,30 - 35,<10,28,25,38,63,38,2599,30 , 35,0,63,0,21375,0,0,0
2015,sch,mat,Regular,Plainfield,441,Plainfield Elementary School,21375,8,25 - 30,19,33,26,22,48,52,2582,25 , 30,0,48,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,0,150 - 155,<10,21,45,29,75,25,NULL,150 , 155,0,75,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,3,20 - 25,<10,25,42,33,75,25,2477,20 , 25,0,75,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,4,15 - 20,12,18,35,35,71,29,2505,15 , 20,0,71,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,5,25 - 30,11,26,44,19,63,37,2531,25 , 30,0,63,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,6,20 - 25,<10,26,26,48,74,26,2595,20 , 25,0,74,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,7,30 - 35,<10,19,63,19,81,19,2604,30 , 35,0,81,0,21375,0,0,0
2015,sch,rea,Regular,Plainfield,441,Plainfield Elementary School,21375,8,25 - 30,<10,15,52,30,81,19,2626,25 , 30,0,81,0,21375,0,0,0
2015,sch,sci,Regular,Plainfield,441,Plainfield Elementary School,21375,0,40 - 45,11,34,52,<10,55,45,NULL,40 , 45,0,55,0,21375,0,0,0
2015,sch,sci,Regular,Plainfield,441,Plainfield Elementary School,21375,4,15 - 20,<10,18,76,<10,82,18,NULL,15 , 20,0,82,0,21375,0,0,0
2015,sch,sci,Regular,Plainfield,441,Plainfield Elementary School,21375,8,25 - 30,19,44,37,<10,37,63,NULL,25 , 30,0,37,0,21375,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,0,280 - 285,17,30,32,22,53,47,NULL,280 , 285,282.5,53,14972.5,22355,282.5,14972.5,53
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,3,45 - 50,27,29,29,16,44,56,2426,45 , 50,0,44,0,22355,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,4,35 - 40,13,42,29,16,45,55,2479,35 , 40,0,45,0,22355,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,5,40 - 45,18,23,27,32,59,41,2532,40 , 45,0,59,0,22355,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,6,45 - 50,17,25,33,25,58,42,2557,45 , 50,0,58,0,22355,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,7,60 - 65,<10,27,38,28,67,33,2588,60 , 65,0,67,0,22355,0,0,0
2015,sch,mat,Regular,Plymouth,447,Plymouth Elementary School,22355,8,45 - 50,24,35,30,11,41,59,2565,45 , 50,0,41,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,0,280 - 285,14,21,41,25,65,35,NULL,280 , 285,0,65,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,3,45 - 50,22,22,38,18,56,44,2429,45 , 50,0,56,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,4,35 - 40,21,24,26,29,55,45,2474,35 , 40,0,55,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,5,40 - 45,14,11,45,30,75,25,2540,40 , 45,0,75,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,6,45 - 50,13,25,33,29,63,38,2557,45 , 50,0,63,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,7,60 - 65,<10,<10,53,32,85,15,2610,60 , 65,0,85,0,22355,0,0,0
2015,sch,rea,Regular,Plymouth,447,Plymouth Elementary School,22355,8,45 - 50,11,37,41,11,52,48,2573,45 , 50,0,52,0,22355,0,0,0
2015,sch,sci,Regular,Plymouth,447,Plymouth Elementary School,22355,0,80 - 85,18,50,31,<10,32,68,NULL,80 , 85,0,32,0,22355,0,0,0
2015,sch,sci,Regular,Plymouth,447,Plymouth Elementary School,22355,4,35 - 40,11,32,55,<10,58,42,NULL,35 , 40,0,58,0,22355,0,0,0
2015,sch,sci,Regular,Plymouth,447,Plymouth Elementary School,22355,8,45 - 50,24,65,11,<10,11,89,NULL,45 , 50,0,11,0,22355,0,0,0
2015,sch,mat,Regular,Polaris Charter School,735,Polaris Charter School,29065,0,50 - 55,<10,28,32,30,62,38,NULL,50 , 55,52.5,62,3255,29065,52.5,3255,62
2015,sch,mat,Regular,Polaris Charter School,735,Polaris Charter School,29065,3,20 - 25,<10,24,43,29,71,29,2464,20 , 25,0,71,0,29065,0,0,0
2015,sch,mat,Regular,Polaris Charter School,735,Polaris Charter School,29065,4,10 - 15,<10,36,36,21,57,43,2492,10 , 15,0,57,0,29065,0,0,0
2015,sch,mat,Regular,Polaris Charter School,735,Polaris Charter School,29065,5,15 - 20,13,25,19,41,63,38,2552,15 , 20,0,63,0,29065,0,0,0
2015,sch,mat,Regular,Polaris Charter School,735,Polaris Charter School,29065,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29065,0,0,0
2015,sch,rea,Regular,Polaris Charter School,735,Polaris Charter School,29065,0,50 - 55,21,21,30,28,58,42,NULL,50 , 55,0,58,0,29065,0,0,0
2015,sch,rea,Regular,Polaris Charter School,735,Polaris Charter School,29065,3,20 - 25,24,14,43,19,62,38,2441,20 , 25,0,62,0,29065,0,0,0
2015,sch,rea,Regular,Polaris Charter School,735,Polaris Charter School,29065,4,10 - 15,29,29,<10,36,43,57,2478,10 , 15,0,43,0,29065,0,0,0
2015,sch,rea,Regular,Polaris Charter School,735,Polaris Charter School,29065,5,15 - 20,13,19,31,35,69,31,2550,15 , 20,0,69,0,29065,0,0,0
2015,sch,rea,Regular,Polaris Charter School,735,Polaris Charter School,29065,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29065,0,0,0
2015,sch,sci,Regular,Polaris Charter School,735,Polaris Charter School,29065,0,15 - 20,<10,47,47,<10,47,53,NULL,15 , 20,0,47,0,29065,0,0,0
2015,sch,sci,Regular,Polaris Charter School,735,Polaris Charter School,29065,4,15 - 20,<10,47,47,<10,47,53,NULL,15 , 20,0,47,0,29065,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Little Harbour School,22515,0,245 - 250,<10,13,30,50,80,20,NULL,245 , 250,247.5,80,19800,22515,247.5,19800,80
2015,sch,mat,Regular,Portsmouth,449,Little Harbour School,22515,3,70 - 75,<10,13,31,49,80,20,2494,70 , 75,0,80,0,22515,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Little Harbour School,22515,4,85 - 90,<10,<10,29,62,>90,<10,2559,85 , 90,0,90,0,22515,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Little Harbour School,22515,5,90 - 95,<10,22,30,41,71,29,2560,90 , 95,0,71,0,22515,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Little Harbour School,22515,0,245 - 250,<10,11,24,60,84,16,NULL,245 , 250,0,84,0,22515,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Little Harbour School,22515,3,70 - 75,<10,19,17,56,73,27,2486,70 , 75,0,73,0,22515,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Little Harbour School,22515,4,85 - 90,<10,<10,19,71,90,10,2561,85 , 90,0,90,0,22515,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Little Harbour School,22515,5,90 - 95,<10,10,35,53,88,12,2585,90 , 95,0,88,0,22515,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Little Harbour School,22515,0,85 - 90,<10,18,76,<10,82,18,NULL,85 , 90,0,82,0,22515,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Little Harbour School,22515,4,85 - 90,<10,18,76,<10,82,18,NULL,85 , 90,0,82,0,22515,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,0,125 - 130,<10,34,40,18,59,41,NULL,125 , 130,127.5,59,7522.5,22545,127.5,7522.5,59
2015,sch,mat,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,3,40 - 45,<10,21,47,23,70,30,2464,40 , 45,0,70,0,22545,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,4,40 - 45,<10,35,55,10,65,35,2498,40 , 45,0,65,0,22545,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,5,40 - 45,12,47,21,21,42,58,2518,40 , 45,0,42,0,22545,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,0,120 - 125,<10,23,37,31,68,32,NULL,120 , 125,0,68,0,22545,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,3,40 - 45,<10,34,23,36,59,41,2461,40 , 45,0,59,0,22545,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,4,35 - 40,<10,14,38,41,78,22,2524,35 , 40,0,78,0,22545,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,5,40 - 45,12,21,51,16,67,33,2526,40 , 45,0,67,0,22545,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,0,40 - 45,10,29,59,<10,61,39,NULL,40 , 45,0,61,0,22545,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Mary C. Dondero Elementary School,22545,4,40 - 45,10,29,59,<10,61,39,NULL,40 , 45,0,61,0,22545,0,0,0
2015,sch,mat,Regular,Portsmouth,449,New Franklin School,22525,0,120 - 125,<10,15,42,40,82,18,NULL,120 , 125,122.5,82,10045,22525,122.5,10045,82
2015,sch,mat,Regular,Portsmouth,449,New Franklin School,22525,3,35 - 40,<10,19,41,38,78,22,2483,35 , 40,0,78,0,22525,0,0,0
2015,sch,mat,Regular,Portsmouth,449,New Franklin School,22525,4,40 - 45,<10,<10,44,47,>90,<10,2546,40 , 45,0,90,0,22525,0,0,0
2015,sch,mat,Regular,Portsmouth,449,New Franklin School,22525,5,40 - 45,<10,16,41,36,77,23,2562,40 , 45,0,77,0,22525,0,0,0
2015,sch,rea,Regular,Portsmouth,449,New Franklin School,22525,0,120 - 125,<10,10,27,61,89,11,NULL,120 , 125,0,89,0,22525,0,0,0
2015,sch,rea,Regular,Portsmouth,449,New Franklin School,22525,3,35 - 40,<10,11,27,59,86,14,2500,35 , 40,0,86,0,22525,0,0,0
2015,sch,rea,Regular,Portsmouth,449,New Franklin School,22525,4,40 - 45,<10,<10,19,72,>90,<10,2565,40 , 45,0,90,0,22525,0,0,0
2015,sch,rea,Regular,Portsmouth,449,New Franklin School,22525,5,40 - 45,<10,11,36,52,89,11,2589,40 , 45,0,89,0,22525,0,0,0
2015,sch,sci,Regular,Portsmouth,449,New Franklin School,22525,0,40 - 45,<10,12,81,<10,88,12,NULL,40 , 45,0,88,0,22525,0,0,0
2015,sch,sci,Regular,Portsmouth,449,New Franklin School,22525,4,40 - 45,<10,12,81,<10,88,12,NULL,40 , 45,0,88,0,22525,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Portsmouth High School,22565,0,245 - 250,33,26,28,13,41,59,NULL,245 , 250,247.5,41,10147.5,22565,247.5,10147.5,41
2015,sch,mat,Regular,Portsmouth,449,Portsmouth High School,22565,11,245 - 250,33,26,28,13,41,59,2592,245 , 250,0,41,0,22565,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth High School,22565,0,245 - 250,27,30,31,11,42,58,NULL,245 , 250,0,42,0,22565,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth High School,22565,11,245 - 250,27,30,31,11,42,58,2553,245 , 250,0,42,0,22565,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Portsmouth High School,22565,0,270 - 275,20,43,35,<10,37,63,NULL,270 , 275,0,37,0,22565,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Portsmouth High School,22565,11,270 - 275,20,43,35,<10,37,63,NULL,270 , 275,0,37,0,22565,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Portsmouth Middle School,22510,0,505 - 510,15,23,28,35,62,38,NULL,505 , 510,507.5,62,31465,22510,507.5,31465,62
2015,sch,mat,Regular,Portsmouth,449,Portsmouth Middle School,22510,6,140 - 145,<10,23,31,37,68,32,2577,140 , 145,0,68,0,22510,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Portsmouth Middle School,22510,7,180 - 185,18,24,24,33,58,42,2581,180 , 185,0,58,0,22510,0,0,0
2015,sch,mat,Regular,Portsmouth,449,Portsmouth Middle School,22510,8,185 - 190,17,20,28,34,62,38,2602,185 , 190,0,62,0,22510,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth Middle School,22510,0,505 - 510,10,20,40,29,70,30,NULL,505 , 510,0,70,0,22510,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth Middle School,22510,6,140 - 145,<10,16,40,37,77,23,2584,140 , 145,0,77,0,22510,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth Middle School,22510,7,180 - 185,13,14,42,31,72,28,2595,180 , 185,0,72,0,22510,0,0,0
2015,sch,rea,Regular,Portsmouth,449,Portsmouth Middle School,22510,8,185 - 190,10,29,39,22,61,39,2597,185 , 190,0,61,0,22510,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Portsmouth Middle School,22510,0,185 - 190,15,53,31,<10,32,68,NULL,185 , 190,0,32,0,22510,0,0,0
2015,sch,sci,Regular,Portsmouth,449,Portsmouth Middle School,22510,8,185 - 190,15,53,31,<10,32,68,NULL,185 , 190,0,32,0,22510,0,0,0
2015,sch,mat,Regular,Profile,450,Profile Junior High School,26990,0,70 - 75,21,34,16,28,45,55,NULL,70 , 75,72.5,45,3262.5,26990,72.5,3262.5,45
2015,sch,mat,Regular,Profile,450,Profile Junior High School,26990,7,25 - 30,18,39,14,29,43,57,2563,25 , 30,0,43,0,26990,0,0,0
2015,sch,mat,Regular,Profile,450,Profile Junior High School,26990,8,45 - 50,22,31,18,28,47,53,2581,45 , 50,0,47,0,26990,0,0,0
2015,sch,rea,Regular,Profile,450,Profile Junior High School,26990,0,70 - 75,<10,26,37,28,66,34,NULL,70 , 75,0,66,0,26990,0,0,0
2015,sch,rea,Regular,Profile,450,Profile Junior High School,26990,7,25 - 30,<10,18,39,36,75,25,2609,25 , 30,0,75,0,26990,0,0,0
2015,sch,rea,Regular,Profile,450,Profile Junior High School,26990,8,45 - 50,<10,31,36,24,60,40,2600,45 , 50,0,60,0,26990,0,0,0
2015,sch,sci,Regular,Profile,450,Profile Junior High School,26990,0,45 - 50,17,54,28,<10,28,72,NULL,45 , 50,0,28,0,26990,0,0,0
2015,sch,sci,Regular,Profile,450,Profile Junior High School,26990,8,45 - 50,17,54,28,<10,28,72,NULL,45 , 50,0,28,0,26990,0,0,0
2015,sch,mat,Regular,Profile,450,Profile Senior High School,21395,0,45 - 50,28,26,24,22,46,54,NULL,45 , 50,47.5,46,2185,21395,47.5,2185,46
